avg,evals,gen,max,min,std
17.828799999999998,500,150,32.6,0.0,10.431941840328674
18.493599999999997,500,151,31.4,0.0,10.240228466201327
18.4456,500,152,31.4,0.0,10.283353569726172
18.9172,500,153,32.2,0.0,10.03556596112048
17.357599999999998,500,154,32.4,0.0,11.013640735015828
16.851599999999998,500,155,32.0,0.0,10.939995312613256
17.4812,500,156,33.2,0.0,10.718397574264541
17.334,500,157,33.8,0.0,10.994728009368853
18.5304,500,158,33.0,0.0,9.98465001089172
17.986,500,159,33.6,0.0,10.473901087942352
17.692400000000003,500,160,32.2,0.0,10.539716421232594
18.855199999999996,500,161,33.2,0.0,9.954013911985456
18.5928,500,162,32.2,0.0,10.135874316505706
18.44,500,163,31.8,0.0,10.255082642280364
18.2144,500,164,31.4,0.0,10.533988448826019
16.8204,500,165,31.0,0.0,10.882322538870092
17.9428,500,166,32.2,0.0,10.203341029290357
17.884,500,167,32.2,0.0,10.456797980261454
17.622,500,168,32.2,0.0,10.422732655114972
17.522,500,169,33.8,0.0,10.898583210674678
17.628,500,170,31.4,0.0,10.616169554034073
17.8328,500,171,33.2,0.0,10.478910447179134
18.252,500,172,33.8,0.0,10.542835292273137
16.7,500,173,32.8,0.0,10.840749051610779
16.782400000000003,500,174,34.4,0.0,10.941963728691482
18.011599999999998,500,175,32.4,0.0,10.407863634771546
18.7272,500,176,32.4,0.0,9.922917925691012
18.5352,500,177,32.6,0.0,10.481715554240155
17.6596,500,178,31.8,0.0,10.661551849519844
17.974,500,179,32.0,0.0,10.758165456991263
17.6516,500,180,33.6,0.0,10.42203710605561
15.811600000000002,500,181,33.0,0.0,11.479098633603599
16.69,500,182,32.4,0.0,11.085456237791929
17.7036,500,183,32.0,0.0,10.63754422035462
16.5016,500,184,32.0,0.0,10.961105666856788
17.3728,500,185,34.0,0.0,10.608391968625593
18.2156,500,186,32.6,0.0,10.49303753162067
17.1908,500,187,33.6,0.0,10.951069142325785
17.887199999999996,500,188,32.0,0.0,10.625700737363161
16.374,500,189,31.8,0.0,11.126769701939553
16.3136,500,190,32.2,0.0,11.13979780067843
17.4752,500,191,32.6,0.0,10.699313293852086
17.6472,500,192,32.6,0.0,10.827173784510896
17.197599999999998,500,193,33.2,0.0,10.944156168476399
17.433199999999996,500,194,31.8,0.0,10.915329484720102
18.2204,500,195,31.2,0.0,10.307293720468046
17.2684,500,196,31.4,0.0,10.718158491084184
16.898,500,197,33.2,0.0,11.032689427333663
17.2344,500,198,32.0,0.0,10.848753690631934
17.392799999999998,500,199,36.4,0.0,10.69395100792967
17.0164,500,200,35.0,0.0,11.137567554901743
16.97,500,201,37.8,0.0,11.49792242102894
18.877599999999997,500,202,37.4,0.0,11.879719619586988
18.3192,500,203,38.6,0.0,13.915517646138788
21.232,500,204,39.4,0.0,13.301714776674471
21.0964,500,205,39.4,0.0,13.053498651319499
20.012799999999995,500,206,38.2,0.0,13.792641377198205
21.3088,500,207,38.6,0.0,13.025513523850028
19.7516,500,208,37.0,0.0,13.795644872205141
19.0228,500,209,38.8,0.0,14.08536972038718
18.668400000000002,500,210,38.0,0.0,13.907771979724142
19.8804,500,211,38.4,0.0,13.929922319955699
19.74,500,212,39.0,0.0,13.966585839066038
19.494400000000002,500,213,38.4,0.0,14.108093019256712
19.7404,500,214,38.6,0.0,13.96459121635861
18.9988,500,215,39.6,0.0,13.9415952659658
20.7536,500,216,37.2,0.0,13.280840599901799
20.6252,500,217,37.6,0.0,13.704344017865283
19.3216,500,218,39.2,0.0,13.762235771850445
19.5876,500,219,38.6,0.0,14.152594328956088
19.8384,500,220,38.6,0.0,13.907326322481975
20.794800000000002,500,221,37.8,0.0,13.584669777363011
21.602,500,222,38.6,0.0,13.042082502422685
20.778,500,223,40.2,0.0,13.678037724761545
21.5164,500,224,37.6,0.0,13.463050584470073
20.962,500,225,37.0,0.0,13.529283646963723
19.8944,500,226,40.2,0.0,13.73693592618092
20.172400000000003,500,227,37.8,0.0,13.828606518373427
20.1124,500,228,38.6,0.0,13.678289594828733
20.824800000000003,500,229,39.8,0.0,13.66841706124012
21.140399999999996,500,230,37.4,0.0,13.29274267561063
20.8352,500,231,40.0,0.0,13.529684436822613
20.743599999999997,500,232,38.8,0.0,13.731642983998674
22.051599999999997,500,233,38.8,0.0,13.218937076784956
20.216,500,234,38.6,0.0,13.753739273375805
20.599600000000002,500,235,39.4,0.0,13.714894087815624
17.9256,500,236,40.4,0.0,14.330389549485387
20.2368,500,237,39.4,0.0,13.697272931499905
19.6968,500,238,40.0,0.0,14.042606231038453
20.046400000000002,500,239,44.0,0.0,14.307410913229548
20.554399999999998,500,240,41.0,0.0,14.047570631251512
20.5888,500,241,40.6,0.0,13.970484406777024
20.418400000000002,500,242,41.2,0.0,13.980070866773172
20.256,500,243,40.6,0.0,14.352852817471515
20.66,500,244,40.8,0.0,14.562112484114383
20.692400000000003,500,245,40.6,0.0,14.615888007233771
20.388800000000003,500,246,40.0,0.0,14.338174031584357
20.855199999999996,500,247,40.2,0.0,13.937976645123209
21.0048,500,248,41.2,0.0,14.147230716998997
20.9708,500,249,40.8,0.0,14.113047415778068
