avg,evals,gen,max,min,std
20.9724,500,52,34.6,0.0,14.322674269842206
22.337199999999996,500,53,34.6,0.0,14.020909248689973
21.653599999999997,500,54,34.2,0.0,13.96261318808195
21.008,500,55,34.6,0.0,14.092321881081203
23.147599999999997,500,56,34.4,0.0,13.425059189441214
22.55,500,57,34.4,0.0,13.701456126996137
23.012,500,58,34.6,0.0,13.730818475240287
22.852400000000003,500,59,35.6,0.0,13.814990924354602
21.371599999999997,500,60,35.2,0.0,14.167509076757282
22.8312,500,61,34.4,0.0,13.469936397771148
22.9976,500,62,34.4,0.0,13.614556703763807
21.468,500,63,34.6,0.0,14.250159858752463
23.385600000000004,500,64,34.6,0.0,13.766996500326423
23.845999999999997,500,65,34.4,0.0,13.410278296888547
23.3652,500,66,34.2,0.0,13.699120736748036
24.0724,500,67,34.2,0.0,13.097998253168306
22.584400000000002,500,68,34.8,0.0,14.065873475899036
22.084799999999998,500,69,34.8,0.0,13.933734924994088
22.4396,500,70,34.8,0.0,13.841379694235687
23.4716,500,71,34.2,0.0,13.378564700295767
22.8948,500,72,34.6,0.0,13.739079043371138
23.181199999999997,500,73,34.4,0.0,13.739987138276367
24.2068,500,74,34.4,0.0,13.38068584789285
23.479599999999998,500,75,34.6,0.0,13.818699788330303
24.068,500,76,34.2,0.0,13.36845899870288
23.0736,500,77,34.8,0.0,13.759576412084785
23.4272,500,78,34.4,0.0,13.525184662694997
23.19,500,79,34.6,0.0,13.742918903930125
21.8972,500,80,35.0,0.0,14.273698615285388
23.03,500,81,34.4,0.0,13.839074391013295
21.976,500,82,34.2,0.0,14.097400611460257
21.427599999999998,500,83,34.4,0.0,14.296599534154966
23.0128,500,84,34.6,0.0,13.572513258788883
23.857599999999998,500,85,35.4,0.0,13.323208406386204
23.695600000000002,500,86,34.6,0.0,13.523546156241713
23.324,500,87,34.6,0.0,13.219167296013769
22.7652,500,88,35.2,0.0,13.814137286128295
22.53,500,89,35.0,0.0,13.771413144626807
22.0616,500,90,34.6,0.0,14.114629482915943
22.755599999999998,500,91,34.6,0.0,13.752190685123589
22.344,500,92,35.0,0.0,13.99766494812617
22.7776,500,93,34.6,0.0,13.643330174118049
21.951600000000003,500,94,35.2,0.0,14.10686561359397
22.373200000000004,500,95,35.2,0.0,13.624466292666293
22.542,500,96,35.2,0.0,13.861696721541703
22.56,500,97,35.0,0.0,13.819771343983952
21.216000000000005,500,98,35.0,0.0,14.4758800768727
23.156399999999998,500,99,35.2,0.0,13.393751492393756
23.586,500,100,34.6,0.0,13.242925809653999
22.9668,500,101,34.6,0.0,13.651769766590704
24.446,500,102,34.6,0.0,13.043602416510556
22.9072,500,103,35.0,0.0,13.788210477070619
23.385199999999998,500,104,35.2,0.0,13.433755281379813
23.2692,500,105,35.4,0.0,13.392538645081448
23.4912,500,106,34.6,0.0,13.058943393705327
22.934800000000003,500,107,34.8,0.0,13.47858705354534
22.86,500,108,34.6,0.0,13.53615307242054
23.3968,500,109,34.8,0.0,13.314605129706251
22.502,500,110,34.8,0.0,13.832012001151531
24.919600000000003,500,111,35.0,0.0,12.805755574740601
23.095200000000002,500,112,35.0,0.0,13.556721467965623
23.5356,500,113,35.6,0.0,13.480306103349434
23.136,500,114,35.2,0.0,13.540631595313418
23.0292,500,115,34.8,0.0,13.769120064840745
22.5304,500,116,35.2,0.0,13.784836445892276
23.821199999999997,500,117,35.6,0.0,13.440105303158902
22.863599999999998,500,118,35.0,0.0,13.808844811931229
22.6844,500,119,35.8,0.0,13.410574806472688
23.622799999999998,500,120,35.4,0.0,13.771601219901772
