avg,evals,gen,max,min,std
0.07600000000000001,300,0,1.4,0.0,0.20155396299750597
0.12933333333333333,300,1,1.6,0.0,0.2728972130471268
0.33266666666666667,300,2,2.4,0.0,0.3934457466481948
0.592,300,3,2.6,0.0,0.48628112582469546
0.6026666666666667,300,4,3.2,0.0,0.4835902765312341
0.634,300,5,3.0,0.0,0.4972363623067002
0.7933333333333333,300,6,2.8,0.0,0.5975133657268448
0.8866666666666667,300,7,3.2,0.0,0.6241438580612291
0.9233333333333333,300,8,6.0,0.0,0.7656732694534631
1.1466666666666667,300,9,6.0,0.0,1.0124996570644138
1.5440000000000003,300,10,7.4,0.0,1.3626679712974838
1.8886666666666667,300,11,7.8,0.0,1.6503751762015273
1.99,300,12,7.8,0.0,1.7169837894789028
2.284,300,13,10.2,0.0,2.126690073016439
2.45,300,14,9.0,0.0,2.1800382259645508
3.1473333333333335,300,15,11.2,0.0,2.4968833016827645
3.624666666666667,300,16,17.2,0.0,2.997252890379604
3.895333333333333,300,17,15.2,0.0,3.180331988260904
4.306000000000001,300,18,13.2,0.0,3.0273581442130917
4.198666666666666,300,19,12.8,0.0,3.261206048211135
4.897333333333333,300,20,15.6,0.0,3.400293059265464
5.034666666666667,300,21,14.0,0.0,3.544290933631468
5.0713333333333335,300,22,18.4,0.0,3.545754958005731
5.6386666666666665,300,23,15.4,0.0,3.4850305912892963
5.704666666666667,300,24,20.0,0.0,3.734217216796878
6.036,300,25,17.8,0.0,4.076113835505579
6.5086666666666675,300,26,18.4,0.0,4.259208638024465
7.205333333333333,300,27,18.0,0.0,4.52406582131113
8.225333333333333,300,28,18.6,0.0,4.676539841473489
8.563333333333333,300,29,19.0,0.0,4.806730235363283
7.745333333333333,300,30,17.4,0.0,4.876796580634554
7.648000000000001,300,31,17.0,0.0,4.969463015927039
8.302,300,32,19.4,0.0,4.843675876852208
8.058666666666667,300,33,18.6,0.0,5.10573777452605
8.418000000000001,300,34,19.6,0.0,4.962318947159012
7.897999999999999,300,35,19.6,0.0,4.916163409272181
8.210666666666668,300,36,17.0,0.0,4.7389048899039485
8.327333333333332,300,37,20.2,0.0,4.663866731467452
8.233333333333333,300,38,19.0,0.0,5.095169825977889
8.284666666666666,300,39,20.6,0.0,4.832021477141379
8.795333333333334,300,40,20.6,0.0,4.656935139003859
8.527333333333335,300,41,18.6,0.0,4.786333275297722
8.833333333333334,300,42,18.4,0.0,4.575320268085673
8.628666666666668,300,43,18.6,0.0,4.82889686045259
8.527333333333333,300,44,18.6,0.0,4.910144555464284
8.728666666666667,300,45,17.8,0.0,4.507605967202053
8.262666666666668,300,46,19.2,0.0,4.907715648740143
8.95,300,47,18.6,0.0,4.433813257231297
8.595333333333334,300,48,18.2,0.0,4.755668010093032
8.987333333333332,300,49,18.8,0.0,4.459742842611244
