avg,evals,gen,max,min,std
0.06333333333333334,300,0,1.6,0.0,0.18144481867009105
0.09866666666666667,300,1,1.2,0.0,0.20231548520950035
0.24066666666666667,300,2,1.4,0.0,0.31761542084029165
0.4633333333333333,300,3,2.2,0.0,0.4331153297782115
0.5906666666666667,300,4,2.6,0.0,0.4757235425001467
0.6933333333333334,300,5,3.0,0.0,0.5347481234708127
0.9046666666666667,300,6,6.4,0.0,0.8943404770493668
1.5873333333333335,300,7,8.2,0.0,1.6552057945229115
2.139333333333333,300,8,7.8,0.0,1.8500953729169989
2.5653333333333332,300,9,13.6,0.0,2.3500067139383995
3.1746666666666665,300,10,13.4,0.0,2.890609778037999
3.7246666666666663,300,11,14.8,0.0,3.1544769596382998
4.461333333333334,300,12,14.0,0.0,3.2120976877354703
4.215333333333333,300,13,13.0,0.0,3.2579182855859896
4.001333333333334,300,14,16.0,0.0,3.274833057661956
4.912666666666667,300,15,14.2,0.0,3.350737165991322
4.4273333333333325,300,16,15.4,0.0,3.7271865469218945
4.804,300,17,16.0,0.0,3.8501927224490986
5.190666666666668,300,18,15.4,0.0,3.7589244324525715
5.603999999999999,300,19,19.2,0.0,3.6634024257967255
4.864666666666666,300,20,13.6,0.0,3.6639075073235983
4.729333333333334,300,21,14.6,0.0,3.838099298119086
4.833333333333333,300,22,14.2,0.0,3.758149662917762
5.021333333333334,300,23,16.8,0.0,3.6623960584416437
5.183333333333334,300,24,15.2,0.0,3.901194973623111
5.24,300,25,16.2,0.0,3.9613465724001817
5.426,300,26,15.8,0.0,3.867263114917318
5.628,300,27,14.4,0.0,4.110768298019241
7.82,300,28,15.0,0.0,4.796262433742896
8.153333333333334,300,29,14.8,0.0,5.2496814718186045
8.2,300,30,15.4,0.0,5.082781390800383
8.402666666666667,300,31,15.0,0.0,5.306423109988707
8.449333333333332,300,32,15.6,0.0,5.344651490560967
8.532000000000002,300,33,16.0,0.0,5.113163665155524
8.418666666666667,300,34,15.2,0.0,5.755523569194688
8.482000000000001,300,35,15.6,0.0,6.525422796008445
8.283333333333333,300,36,15.4,0.0,6.782496262848625
8.275333333333332,300,37,15.8,0.0,6.874789079592834
9.445333333333332,300,38,15.8,0.0,6.608848479290641
9.738666666666667,300,39,15.8,0.0,6.55920510089108
10.199333333333334,300,40,15.6,0.0,6.397905872670803
10.858666666666666,300,41,16.2,0.0,6.0126110430956325
11.861333333333334,300,42,16.0,0.0,5.308028970866263
11.842666666666668,300,43,15.8,0.0,5.386852472042979
10.014,300,44,15.4,0.0,6.341919057614449
10.147999999999998,300,45,15.6,0.0,6.411653140961386
11.088666666666667,300,46,16.0,0.0,5.911390548950578
11.177333333333333,300,47,15.6,0.0,5.881158011442607
10.756666666666666,300,48,15.4,0.0,6.069167067142648
11.131333333333336,300,49,16.0,0.0,5.902989487445229
