avg,evals,gen,max,min,std
0.06533333333333334,300,0,1.6,0.0,0.18973197469647077
0.13599999999999998,300,1,1.6,0.0,0.2878147552390831
0.36333333333333334,300,2,2.0,0.0,0.4031404497470109
0.5439999999999999,300,3,3.0,0.0,0.45614032928474985
0.6613333333333333,300,4,3.0,0.0,0.5276092830452811
0.864,300,5,3.6,0.0,0.6178759314511828
1.0626666666666666,300,6,3.6,0.0,0.7533522121528253
1.2033333333333334,300,7,5.8,0.0,0.8959848709040176
1.3226666666666667,300,8,6.4,0.0,0.9387329522050217
1.4480000000000002,300,9,6.6,0.0,1.0712435141771766
1.8819999999999997,300,10,11.0,0.0,1.6577321858490894
2.480666666666667,300,11,13.6,0.0,2.534461064780615
3.71,300,12,13.4,0.0,3.2023793237737053
4.735333333333333,300,13,20.2,0.0,3.8142825741619557
5.5633333333333335,300,14,16.6,0.0,4.236081784962241
7.640666666666666,300,15,20.2,0.0,5.412831626997299
9.618,300,16,20.4,0.0,5.9198037129621115
8.89,300,17,19.8,0.0,6.007997447846773
8.934666666666667,300,18,22.4,0.0,5.962929779525796
9.404666666666666,300,19,21.6,0.0,6.531838298331914
9.699333333333334,300,20,24.0,0.0,6.898279946640483
10.567333333333332,300,21,25.0,0.0,6.911430114109685
9.400666666666666,300,22,23.4,0.0,6.8559560156763615
9.956,300,23,23.4,0.0,7.029513781194258
9.994,300,24,23.8,0.0,6.9001906253861325
10.319333333333335,300,25,24.8,0.0,6.6699344990953415
10.640666666666668,300,26,24.2,0.0,6.902874731266356
10.151333333333334,300,27,24.2,0.0,6.792694474376293
11.326,300,28,23.8,0.0,6.8307337819592995
10.986,300,29,24.0,0.0,6.466854258447456
10.657333333333332,300,30,26.0,0.0,6.810084156765041
11.507333333333333,300,31,26.2,0.0,6.528834471447071
11.176666666666666,300,32,23.8,0.0,6.719274927814427
10.050666666666666,300,33,23.0,0.0,6.46593892812345
11.112666666666668,300,34,22.4,0.0,6.343330320545791
10.807333333333332,300,35,22.8,0.0,6.614777362508549
11.071333333333333,300,36,25.2,0.0,6.679150012455843
11.116000000000001,300,37,24.6,0.0,6.423779572806028
11.076,300,38,23.6,0.0,6.718002480896634
10.950666666666667,300,39,22.0,0.0,6.296917199886165
11.202000000000002,300,40,22.8,0.0,6.552709058091928
10.649333333333335,300,41,22.0,0.0,6.5549955165676685
11.268666666666668,300,42,23.2,0.0,6.517828234073746
10.667333333333334,300,43,24.4,0.0,6.6212083153723205
10.071333333333333,300,44,22.2,0.0,6.605844247499499
9.872,300,45,24.4,0.0,7.214255517145665
9.942666666666668,300,46,25.6,0.0,6.926214422195015
9.694666666666667,300,47,26.0,0.0,7.037431223267637
10.486666666666666,300,48,29.6,0.0,6.848996682402142
12.639333333333333,300,49,29.2,0.0,7.3734424042565685
